DoY-2007  np  V  Vx  Vy  Vz  B  Bx  By  Bz       
      242.47497     2.56500   435.01000  -433.56900   -28.00400   -21.62200     3.73700     3.38900    -1.07800    -1.10500
      242.47571     1.95700   434.58000  -433.88500   -20.35800   -13.82200     3.77700     3.49900     -.97400    -1.02400
      242.47645     2.34500   430.81000  -430.06100   -22.14700   -12.48900     3.55300     3.15100    -1.04700    -1.25500
      242.47719     2.39600   428.46000  -426.88300   -29.14300   -22.33000     3.46900     2.77200    -1.05100    -1.76700
      242.47793     2.44400   431.02000  -429.82500   -24.98300   -20.05300     3.37700     2.55700    -1.04000    -1.84900
      242.47867     2.35600   433.59000  -432.36400   -27.05700   -18.10000     3.38900     2.66800     -.89200    -1.81100
      242.47941     2.29400   434.63000  -433.38600   -24.41400   -21.92900     3.57500     3.07300     -.94200    -1.49500
      242.48015     2.88600   429.05000  -427.69900   -28.48700   -18.69300     3.30400     2.10300    -1.26200    -2.18700
      242.48089     2.41700   440.16000  -437.86400   -33.54900   -29.83600     3.07500     1.70600    -1.14200    -2.25000
      242.48163     2.54900   426.97000  -425.59400   -26.83200   -21.24400     3.14500     1.81200    -1.06200    -2.33100
      242.48237     2.41000   421.03000  -418.92100   -33.27600   -25.69800     3.12500     1.90600    -1.10100    -2.21100
      242.48311     2.33800   422.40000  -420.56300   -31.64700   -23.45500     3.11200     1.99000     -.99400    -2.16300
      242.48385     2.63000   421.74000  -419.88600   -30.70900   -24.76500     3.13600     1.90100    -1.14600    -2.21100
      242.48459     2.42900   422.74000  -419.98800   -37.54700   -30.21300     3.12700     1.97300    -1.26000    -2.06000
      242.48534     2.52900   425.20000  -422.92000   -34.75700   -26.99500     3.09100     1.81200    -1.13300    -2.22300
      242.48608     2.44200   425.93000  -423.53000   -34.88500   -28.62000     3.05600     1.06000    -1.44100    -2.45400
      242.48682     2.40500   427.72000  -425.99600   -29.66900   -24.33700     3.01200      .95100    -1.44600    -2.44900
      242.48756     2.53100   427.54000  -425.74900   -31.66900   -22.97900     3.07700      .87700    -1.45600    -2.55800
      242.48830     2.38000   427.64000  -425.07300   -35.09100   -30.92700     3.00200      .76700    -1.38700    -2.54200
      242.48904     2.51000   429.50000  -427.68500   -29.75400   -25.87400     3.00300      .77000    -1.09600    -2.67700
      242.48978     2.48200   427.20000  -425.12000   -27.86500   -31.58400     2.89400     1.00800     -.48200    -2.64600
      242.49052     2.58100   426.87000  -425.18000   -24.76400   -28.74500     3.06300      .17600    -1.18400    -2.78100
      242.49126     2.41700   431.75000  -430.00600   -29.02000   -25.67400     3.00700     -.06800    -1.60800    -2.52500
      242.49200     2.66700   434.18000  -431.18000   -38.60400   -33.23800     3.01500      .18400    -1.28700    -2.71400
      242.49274     2.53600   431.63000  -429.37400   -30.49500   -31.77300     2.97700      .30600    -1.10500    -2.74200
      242.49348     2.52000   429.76000  -427.84750   -26.58950   -30.23050     3.01500      .44800    -1.04900    -2.78200
      242.49422     2.50400   427.89000  -426.32100   -22.68400   -28.68800     2.75400      .36500    -1.03500    -2.47800
      242.49497     3.02700   438.09000  -436.31000   -30.64700   -24.89000     2.57000     -.19300    -1.28000    -2.19900
      242.49571     2.31500   431.76000  -429.58800   -32.48100   -28.55900     2.52300      .08400    -1.32800    -2.11400
      242.49645     2.68500   435.23000  -433.73500   -28.81400   -21.58300     2.52100      .25200    -1.19500    -2.19000
      242.49719     2.28400   437.20000  -435.55300   -27.62400   -25.91700     2.72200      .17700    -1.40500    -2.30600
      242.49793     2.44400   437.31000  -435.78700   -28.19000   -23.10500     2.67000     -.25700    -1.50300    -2.16600
      242.49867     2.82600   439.13000  -437.55600   -29.83600   -22.03600     2.61300     -.39000    -1.56500    -2.02300
      242.49941     2.68800   443.07000  -441.07000   -32.76400   -26.43500     2.64400      .37000    -1.53100    -2.10100
      242.50015     2.51000   432.96000  -431.67200   -27.65200   -18.78200     2.68400      .63300    -1.56400    -2.05100
      242.50089     2.67700   436.23000  -434.22200   -34.51800   -23.57300     2.64500      .57600    -1.63800    -1.93400
      242.50163     2.66300   439.40000  -437.99300   -29.99200   -18.37300     2.19700     -.51200    -1.46300    -1.52500
      242.50237     2.64900   441.16000  -439.66900   -30.86800   -18.94400     2.21600     -.39400    -1.27300    -1.71700
      242.50311     2.72000   439.37000  -437.27400   -35.52500   -23.98600     2.43000      .22600    -1.31500    -1.85600
      242.50385     2.52450   430.51000  -428.57700   -32.18700   -24.81150     2.91500     1.50700    -1.51200    -1.95000
      242.50459     2.32900   421.65000  -419.88000   -28.84900   -25.63700     2.77100     1.57200    -1.20800    -1.92200
      242.50534     2.54300   418.29000  -417.12400   -23.17600   -20.89600     2.80600     1.74300    -1.12800    -1.87500
      242.50608     2.63600   417.86000  -416.55800   -24.04400   -22.46000     3.08000     2.01200    -1.20200    -1.99400
      242.50682     2.44600   417.02000  -414.96500   -30.34100   -28.09400     3.11500     2.00200    -1.27700    -2.01200
      242.50756     2.26300   415.88000  -414.43600   -24.78100   -24.16900     3.09100     2.01900    -1.36900    -1.89000
      242.50830     2.41500   415.91000  -413.98500   -29.87100   -26.49700     3.24400     2.01300    -1.50200    -2.04300
      242.50904     2.28100   418.60000  -417.06200   -26.23400   -24.42900     3.24300     2.03800    -1.50400    -2.01600
      242.50978     2.62600   417.23000  -415.72900   -27.06900   -22.78500     3.26300     2.19400    -1.58900    -1.80600
      242.51052     2.27300   416.78000  -414.80800   -30.32900   -26.85400     3.21900     2.12600    -1.69300    -1.71500
      242.51126     2.43100   415.51000  -414.14200   -26.20300   -21.16600     3.20400     2.02600    -1.66700    -1.82500
      242.51200     2.32100   416.57000  -414.80200   -28.41000   -25.80500     3.36100     2.49500    -1.14600    -1.71900
      242.51274     2.20100   421.85000  -421.08000   -18.38000   -17.56700     3.26600     2.84700     -.22200    -1.57700
      242.51348     2.51600   415.65000  -414.53200   -21.42600   -21.67000     3.39900     2.92800     -.15200    -1.71100
      242.51422     2.62600   413.87000  -412.14900   -24.66700   -28.56000     3.31000     2.89900     -.17000    -1.57600
      242.51497     2.37900   415.05000  -413.92500   -21.17300   -21.96700     3.26900     2.89400     -.68400    -1.34200
      242.51571     2.41200   411.91000  -410.40900   -25.95500   -23.70400     3.32800     2.99300     -.60400    -1.31600
      242.51645     2.42200   411.99500  -410.47750   -25.54900   -24.37650     3.34700     3.01700     -.67700    -1.26900
      242.51719     2.43200   412.08000  -410.54600   -25.14300   -25.04900     3.42800     3.20000     -.43300    -1.12800
      242.51793     2.53100   410.62000  -408.83800   -29.05200   -24.81700     3.38600     3.13200     -.61200    -1.05600
      242.51867     2.53800   410.58000  -409.64200   -18.55600   -20.56100     3.20000     2.63200    -1.41300     -.81700
      242.51941     2.55500   415.81000  -413.97400   -33.21200   -20.54600     3.18900     2.56400    -1.59300    -1.01900
      242.52015     2.90900   413.53000  -411.95800   -30.59800   -19.06000     3.25900     2.65700    -1.56100    -1.04500
      242.52089     2.47900   412.96000  -411.23300   -29.69000   -23.33800     3.29100     2.72600    -1.45700    -1.06500
      242.52163     2.09600   420.96000  -419.40600   -26.94400   -24.10000     3.43600     2.61600    -1.93300    -1.09300
      242.52237     1.91100   421.84000  -420.85600   -21.62100   -18.93200     3.23300     2.23100    -2.16800     -.61900
      242.52311     3.05500   418.25000  -416.27900   -36.17800   -18.21900     3.12000     2.03700    -2.20600     -.62600
      242.52385     2.08200   418.55000  -417.31900   -27.02800   -17.25600     3.33000     2.91800    -1.23600     -.96000
      242.52459     2.69700   414.09000  -412.49000   -25.67400   -25.81200     3.25700     2.82000    -1.01100    -1.14400
      242.52534     2.45500   411.63000  -409.90300   -26.76900   -26.45500     3.36700     3.03400     -.83700    -1.18400
      242.52608     2.35100   414.89000  -413.48300   -24.40800   -23.91100     3.41900     3.11000     -.96600    -1.02300
      242.52682     2.52200   412.62000  -411.08700   -27.22900   -22.73800     3.31200     3.00600    -1.13400     -.78700
      242.52756     2.70700   412.63000  -411.51300   -24.73900   -17.44500     3.42800     3.15700     -.84400     -.98800
      242.52830     2.36100   412.92000  -411.60800   -22.67100   -23.83000     3.49600     3.24000     -.65600    -1.12700
      242.52904     2.41200   413.36000  -411.94500   -22.80900   -25.41800     3.47300     3.28800     -.75900     -.79800
      242.52978     2.39600   412.30000  -411.33800   -21.51600   -18.16600     3.44000     3.26100     -.83800     -.66500
      242.53052     2.77600   412.73000  -411.36700   -25.66400   -21.55800     3.39500     3.18500     -.67900     -.93100
      242.53126     2.66000   412.05000  -411.11100   -21.74900   -17.38600     3.39200     3.23200     -.81900     -.58300
      242.53200     2.69500   412.37000  -411.04100   -26.32100   -20.01000     3.43300     3.30300     -.83100     -.34200
      242.53274     2.52500   412.08000  -410.99200   -23.26200   -18.88400     3.39500     3.25800     -.71600     -.56900
      242.53348     2.74100   412.10000  -411.28000   -21.51300   -14.55200     3.33700     3.11600     -.81100     -.67900
      242.53422     2.73100   413.41000  -411.87400   -29.17800   -20.32200     3.26900     2.80900    -1.29800    -1.01300
      242.53497     2.60100   416.03000  -414.72300   -26.41600   -19.68400     3.27800     2.90200    -1.13200     -.98400
      242.53571     2.65800   412.86000  -411.39100   -28.27900   -20.24900     3.21600     2.70500    -1.37800     -.95100
      242.53645     2.74400   414.30000  -412.76600   -28.05700   -21.91600     3.35800     3.06200     -.92900     -.96200
      242.53719     2.61600   410.56000  -409.60000   -22.69700   -16.60300     3.34200     2.95500    -1.16100    -1.02400
      242.53793     2.66900   414.29000  -412.66800   -29.04400   -22.31900     3.19300     2.58300    -1.59400     -.93500
      242.53867     2.67700   412.79000  -411.62800   -25.54300   -17.35700     3.17200     2.55900    -1.79600     -.44200
      242.53941     2.72050   413.91000  -412.62700   -27.55500   -17.22350     3.10300     2.33500    -1.81800     -.89000
      242.54015     2.76400   415.03000  -413.62600   -29.56700   -17.09000     3.13300     2.33500    -1.66600    -1.25000
      242.54089     2.67800   414.97000  -413.83500   -24.84900   -17.89900     3.14700     2.34900    -1.75700    -1.05800
      242.54163     2.68700   415.26000  -413.50600   -33.33600   -18.48700     3.07300     2.02100    -2.09800     -.94200
      242.54237     2.75500   416.77000  -415.31500   -30.53300   -16.62800     3.05400     1.85900    -2.14900    -1.08300
      242.54311     2.58900   420.17000  -418.24700   -34.98300   -19.79200     2.91400     1.34100    -2.38300     -.96500
      242.54385     2.81200   423.11000  -420.79100   -39.27900   -20.26300     2.87200     1.16600    -2.51300     -.72500
      242.54459     2.66000   422.93000  -421.32600   -33.06100   -16.21700     2.92800     1.34300    -2.50200     -.69300
      242.54534     2.62800   418.98000  -417.01600   -35.08400   -20.36100     2.98100     1.81200    -2.20400     -.76600
      242.54608     2.70100   414.51000  -413.18300   -27.50000   -18.45100     2.97400     1.99700    -1.91400    -1.07300
      242.54682     2.89400   415.49000  -413.52600   -34.48900   -20.98100     2.99800     1.79900    -2.31300     -.36700
      242.54756     2.97100   419.31000  -417.69000   -34.77000   -12.09900     3.02100     1.54100    -2.52100      .00300
      242.54830     2.46000   417.82000  -416.87800   -24.46900   -13.64300     3.02500      .71100    -2.91000      .36000
      242.54904     2.80800   420.85000  -419.39100   -32.45900   -13.12500     2.97800      .85700    -2.84500      .05000
      242.54978     2.82700   421.03000  -419.70700   -31.10700   -12.03900     3.05200      .80700    -2.93700      .10200
      242.55052     2.08200   424.34000  -423.32200   -24.60100   -15.92300     3.07000      .59600    -2.98900      .31600
